text,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
What plan options led to approval on claim 230624075311000 sequence 002?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9970692640490895,0.44084937822273346,0.9965858767906149,ensemble,True,False,pass
Lookup approval information for claim 231865207544000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8935074321601961,0.45632335070130103,0.8901248413427814,ensemble,True,True,pass
Show the approval codes associated with claim 231912348363000 sequence 002.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9152947545056965,0.41232980798961516,0.914075495227858,ensemble,False,False,disagreement
Claim 240051073172000 sequence 001: approval or rejection?,rejection_reasons,rejection_reasons,True,cap_api,cap_api,True,0.9995867437781328,0.6562843239780473,0.9994246374240664,ensemble,True,False,pass
What were the accumulation overrides on approved claim 240063508485000 sequence 001?,beneficiary_info,approval_info,False,benefits_api,benefits_api,True,0.9093974011577064,0.4403479001314214,0.9007765149869353,ensemble,False,False,disagreement
Adjudication outcome and approval details for claim 240063519295000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.6334016145722632,0.34664674696092346,0.44074014582329807,ensemble,False,True,disagreement
Pull the approval summary and override details for claim 240094966940000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9989421270504513,0.5432267953839632,0.9985601208374538,ensemble,True,False,pass
What is the transition fill status of claim 130041467416065 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.7500444774957047,0.35871558524810643,0.6747599096684855,ensemble,False,True,disagreement
Is claim 132435151040074 sequence 001 a transition fill?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.866615831600899,0.3235429441416422,0.8390018610438527,ensemble,True,True,pass
Transition fill details for claim 150692388845000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8937877337560421,0.5107660619276099,0.8881764867472143,ensemble,True,True,pass
Was a TF applied to claim 160060096136030 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8936491854450571,0.36076363546448587,0.8915112074903223,ensemble,True,True,pass
Check if transition fill was triggered for claim 180571470939000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.751414525967357,0.3551493097995143,0.6769150108205862,ensemble,False,True,disagreement
What type of transition fill was applied to claim 191406379285000 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8983179803358785,0.6213558374625239,0.8968520561089399,ensemble,True,True,pass
Claim 201503823714118 sequence 001 TF eligibility status.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.6265815174402006,0.24341184528469129,0.4334213248233416,ensemble,False,True,disagreement
Transition fill configuration for claim 201752592251000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8948613464635081,0.43202381502407916,0.8912932726928968,ensemble,True,True,pass
Did this member qualify for transition fill on claim 201990819198000 sequence 001?,approval_info,member_transition_status,False,benefits_api,member_domain,False,0.835268253810441,0.3728661090449027,0.7726443114177753,ensemble,True,True,pass
TF override details for claim 211263773300000 sequence 004.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9977188933267542,0.4592271254081315,0.9971864795235355,ensemble,True,False,pass
What plan configuration overrides affected claim 220133725669000 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9724189436686491,0.27283541388402127,0.9622510507649021,ensemble,True,False,pass
Adjudication pathway for claim 220992183436835 sequence 002.,approval_info,claim_status,False,benefits_api,cap_api,False,0.5670231606641902,0.22374896333248956,0.3187330963100771,ensemble,False,True,disagreement
Transition fill approval information for claim 221172865083001 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.896871865301806,0.5879380215390919,0.8939955509437509,ensemble,True,True,pass
Was claim 221663541811000 sequence 001 processed under a TF exception?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8932516284013565,0.36846538881463686,0.891224875695179,ensemble,True,True,pass
Claim 221775171449000 sequence 003: transition fill type and eligibility.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.6590031974808221,0.35245508855239305,0.4915744100083029,ensemble,False,True,disagreement
Show TF status for claim 222492018072002 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8879917587022865,0.3672466513825359,0.8816849080980357,ensemble,True,True,pass
List all plan overrides on claim 222492117457002 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8225630947788817,0.2980142317445873,0.7338466619161401,ensemble,False,False,disagreement
Check transition fill override details for claim 230381673488000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.898170049388691,0.5152045320032812,0.8969935998946119,ensemble,True,True,pass
TF type applied to claim 230624075311000 sequence 002.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9950529833322053,0.399730803092172,0.9936004241551741,ensemble,True,False,pass
Plan configuration that affected TF on claim 231181462825000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9924821797885339,0.3367199201176385,0.99140129297523,ensemble,True,False,pass
What is the audit trail for claim 130041467416065 sequence 001?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9966311423099117,0.4301208947297498,0.9959108029126763,ensemble,True,False,pass
When was claim 132435151040074 sequence 001 first created?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9997255315778308,0.6430138861297288,0.9996989689466638,ensemble,True,False,pass
Audit log for claim 150692388845000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9987561829022445,0.49855154823987813,0.9986058596206984,ensemble,True,False,pass
Show the change history of claim 160060096136030 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9987251280845372,0.5627761271624698,0.9984467996980138,ensemble,True,False,pass
What modifications were made to claim 180571470939000 sequence 001?,reversal_info,reversal_info,True,cap_api,cap_api,True,0.7668412585992431,0.20993439550411455,0.5605122395909117,ensemble,True,False,pass
When was claim 191406379285000 sequence 001 last updated?,claim_status,audit_info,False,cap_api,benefits_api,False,0.8056414092632974,0.23136997118917568,0.685993050157131,ensemble,True,False,pass
Claim 201503823714118 sequence 001 add date and change date.,fill_date_info,audit_info,False,claim_history_search,benefits_api,False,0.99945746450902,0.6029440840626176,0.9993357695547258,ensemble,True,False,pass
Who last modified claim 201752592251000 sequence 001 and when?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.999786726828696,0.7002760215097033,0.9997063788848329,ensemble,True,False,pass
List all audit entries for claim 201990819198000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9962361351393002,0.4125779723873716,0.9954781530066714,ensemble,True,False,pass
What is the creation timestamp of claim 211263773300000 sequence 004?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9997251718026863,0.641341313262131,0.9996907123502496,ensemble,True,False,pass
Modification record for claim 220133725669000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9696197184753077,0.425782839392831,0.9409217378398194,ensemble,True,False,pass
Claim 220992183436835 sequence 002: edit history and change log.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9987968033715893,0.5797259603318567,0.9984203041120071,ensemble,True,False,pass
When was claim 221172865083001 sequence 001 added to the system?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9997448398657212,0.645296327327393,0.9997147112117932,ensemble,True,False,pass
Full audit report for claim 221663541811000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9963566756177042,0.4218954556744481,0.9952625471990354,ensemble,True,False,pass
What is the audit add time for claim 221775171449000 sequence 003?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9725367879888281,0.2437140271713376,0.967864011759484,ensemble,True,False,pass
History of changes on claim 222492018072002 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9939793167961455,0.44257195847194186,0.9916132006963895,ensemble,True,False,pass
Claim 222492117457002 sequence 001 audit summary.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9899815312779456,0.3328565027562725,0.9875210868113194,ensemble,True,False,pass
Audit information including add date and change date for claim 230381673488000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9960066073470069,0.3995940878669713,0.995357647846573,ensemble,True,False,pass
Show the modification details for claim 230624075311000 sequence 002.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.993006201779073,0.5630288018414153,0.9864016380419353,ensemble,True,False,pass
Claim audit record for 231181462825000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.998720294433297,0.49466895019371887,0.998553703532604,ensemble,True,False,pass
What is the member's benefit phase for claim 130041467416065 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8958237986461877,0.40188123374807155,0.8950166868951009,ensemble,True,True,pass
Member coverage details for claim 150692388845000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8882485757808891,0.349655022011063,0.8843316191163061,ensemble,True,True,pass
Benefit type and coverage tier for claim 180571470939000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9074547593695707,0.39500178566686306,0.8998219519661224,ensemble,False,False,disagreement
Is the member eligible for benefits on claim 191406379285000 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.6946912408374651,0.19579952692924202,0.5219673205869599,ensemble,True,True,pass
What benefit phase is the member in for claim 201503823714118 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.999420631230442,0.5932668612943057,0.9993197043437786,ensemble,True,False,pass
Member plan details for claim 201752592251000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.4218527168424547,0.1646609192924226,0.22380410135617135,ensemble,False,True,disagreement
Accumulation status for the member on claim 201990819198000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8987344198181363,0.5404607182180096,0.8980744888572287,ensemble,True,True,pass
Does medical dollar accumulation apply to claim 211263773300000 sequence 004?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.7921090061068432,0.2793489280381974,0.7673180820012763,ensemble,False,True,disagreement
Member's coverage classification for claim 220992183436835 sequence 002.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9933560434714017,0.4450385634808924,0.9888523482959836,ensemble,True,False,pass
Claim 221663541811000 sequence 001: member's insurance coverage type.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9955247287673419,0.440631228841561,0.9938281212429981,ensemble,True,False,pass
Member eligibility information for claim 222492018072002 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.6725608888711547,0.19463157630212705,0.45964957755356567,ensemble,False,False,disagreement
What plan is the member enrolled in for claim 222492117457002 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.5896671286685287,0.17976486367591027,0.3349927536899982,ensemble,False,False,disagreement
Benefit plan configuration for claim 230381673488000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.47814678173181463,0.15170115061836353,0.2552087984349356,ensemble,False,True,disagreement
Member accumulation rules for claim 230624075311000 sequence 002.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8931237937443863,0.3750440462288375,0.8912987304418251,ensemble,True,True,pass
Coverage details and benefit phase for claim 231181462825000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8536824720919683,0.24628529832626567,0.8400657443370816,ensemble,True,True,pass
What is the current status of claim 130041467416065 sequence 001?,claim_status,claim_status,True,cap_api,cap_api,True,0.8997544268134716,0.683458715383858,0.899679545815618,ensemble,True,True,pass
Claim summary for 132435151040074 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9970518608397858,0.47599637381722015,0.9964062285204849,ensemble,True,False,pass
Full details of claim 150692388845000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8217363779000879,0.20604776076177747,0.7863296415172217,ensemble,False,False,disagreement
What happened on claim 160060096136030 sequence 001?,claim_status,audit_info,False,cap_api,benefits_api,False,0.5709237692916388,0.15262779817579109,0.2921421860546508,ensemble,False,False,disagreement
Processing status of claim 180571470939000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9976221982383806,0.5123277999022526,0.9965552437709294,ensemble,True,False,pass
Adjudication outcome for claim 191406379285000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8998247511991181,0.7146033236115877,0.8997303200561776,ensemble,True,True,pass
Complete claim record for 201503823714118 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9695540633826428,0.34192429431786486,0.9475118671015509,ensemble,True,False,pass
Breakdown of claim 201752592251000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.6634230696948387,0.138388052128118,0.5547216178851714,ensemble,False,False,disagreement
Status update for claim 201990819198000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8957956722535749,0.4592111236988016,0.8937025922173532,ensemble,True,True,pass
Comprehensive summary of claim 211263773300000 sequence 004.,approval_info,claim_status,False,benefits_api,cap_api,False,0.989295404715685,0.41486278116578246,0.9824118402422504,ensemble,True,False,pass
"Is claim 220133725669000 sequence 001 paid, rejected, or pending?",claim_status,claim_status,True,cap_api,cap_api,True,0.8998605001431963,0.7369721004595707,0.8997950640056198,ensemble,True,True,pass
Claim 220992183436835 sequence 002 status and processing details.,claim_status,claim_status,True,cap_api,cap_api,True,0.8963350874175018,0.4578088315424611,0.8951066778217379,ensemble,True,True,pass
Claim 221663541811000 sequence 001 overview.,claim_status,claim_status,True,cap_api,cap_api,True,0.8950787380338773,0.3240659486758346,0.883247100109483,ensemble,False,False,disagreement
Show the full record for claim 221775171449000 sequence 003.,claim_status,claim_status,True,cap_api,cap_api,True,0.8647260887525048,0.3313431949766496,0.844164958904356,ensemble,True,True,pass
Adjudication details for claim 222492018072002 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8942493078041327,0.4539551677519048,0.88992509813934,ensemble,True,True,pass
Claim 222492117457002 sequence 001: status and outcome.,claim_status,claim_status,True,cap_api,cap_api,True,0.9950903975373282,0.4685772012748681,0.9922898445134565,ensemble,True,False,pass
Quick status check on claim 230381673488000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9997110037608148,0.6744095409594298,0.9996034433856463,ensemble,True,False,pass
What was the result of processing claim 230624075311000 sequence 002?,claim_status,claim_status,True,cap_api,cap_api,True,0.8998002397503357,0.677352543709514,0.8997538530132985,ensemble,True,True,pass
Claim details and status for 231181462825000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9947039049630826,0.445065746318986,0.9927744696478752,ensemble,True,False,pass
Does claim 132435151040074 sequence 001 have coordination of benefits?,cob_info,cob_info,True,cap_api,cap_api,True,0.9977634761497371,0.43690515485924913,0.9975174038695442,ensemble,True,False,pass
COB summary for claim 150692388845000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9954033874690893,0.45709426716699286,0.9937148094601098,ensemble,True,False,pass
What other insurance information exists for claim 211263773300000 sequence 004?,cob_info,cob_info,True,cap_api,cap_api,True,0.5848310347955812,0.18098257203996876,0.3749537997546561,ensemble,False,True,disagreement
Is there a secondary payer on claim 242055403386000 sequence 001?,cob_info,cob_info,True,cap_api,cap_api,True,0.7748036148736105,0.36130724287796157,0.6512529648057555,ensemble,True,True,pass
Coordination of benefits details for claim 242831720377166 sequence 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.9991925275661107,0.5604852764280228,0.9990161154318082,ensemble,True,False,pass
COB pricing breakdown for claim 242831738080166 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9937373876692712,0.45859507851349246,0.9893433462387317,ensemble,True,False,pass
How did other insurance affect claim 243102333796000 sequence 003?,cob_info,cob_info,True,cap_api,cap_api,True,0.8953365820276437,0.5014501969776782,0.8914155138196348,ensemble,True,True,pass
Secondary insurance details for claim 243122443413000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.8940689192480616,0.5490652219481313,0.8885221332524972,ensemble,True,True,pass
COB calculation for claim 252611736720000 sequence 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.998011530548822,0.4815331418250228,0.9975173216703861,ensemble,True,False,pass
Coordination details for claim 252952886196000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9931365954168564,0.40870154669896225,0.9894729805299972,ensemble,True,False,pass
Other payer information for claim 253091241600000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9915343542259017,0.4098829005800343,0.988152452444426,ensemble,True,False,pass
Dual coverage details for claim 253136857840000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.88687363541703,0.41982366158761186,0.8755060432459193,ensemble,True,True,pass
COB setup for claim 132435151040074 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9949335488332126,0.4145481170439652,0.9926716112043598,ensemble,True,False,pass
Secondary payer information for claim 150692388845000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.8976679791064899,0.6008828325634816,0.8956236541658774,ensemble,True,True,pass
COB report for claim 211263773300000 sequence 004.,cob_info,cob_info,True,cap_api,cap_api,True,0.995512467473319,0.42570332638773994,0.9933906872392815,ensemble,True,False,pass
Impact of other insurance on claim 242055403386000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.8780408925130808,0.3872175473898298,0.8585240048218152,ensemble,True,True,pass
COB adjudication details for claim 242831720377166 sequence 002.,claim_status,cob_info,False,cap_api,cap_api,True,0.8604251660045984,0.30111335366750824,0.8094923699786961,ensemble,False,False,disagreement
Primary and secondary insurance breakdown for claim 242831738080166 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.8968527298808038,0.44746592206108304,0.895290950171557,ensemble,True,True,pass
COB configuration for claim 243102333796000 sequence 003.,cob_info,cob_info,True,cap_api,cap_api,True,0.9963515114975532,0.4153921807235584,0.9955907386180448,ensemble,True,False,pass
Coordination pricing summary for claim 243122443413000 sequence 001.,pricing_info,cob_info,False,cap_api,cap_api,True,0.908429133502817,0.4468969854572852,0.8989196067920261,ensemble,False,False,disagreement
Is claim 130041467416065 sequence 001 for a compound medication?,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9981944220285259,0.4658680650770136,0.9979490586239246,ensemble,True,False,pass
Compound details for claim 132435151040074 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9974181752742387,0.42643484520628394,0.9971132292581737,ensemble,True,False,pass
What is the compound code on claim 150692388845000 sequence 001?,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9784419177774205,0.2673430145021938,0.9708214904626977,ensemble,True,False,pass
Ingredient breakdown for compound claim 160060096136030 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9995828619324236,0.5854578371259742,0.9995494789995092,ensemble,True,False,pass
MIC information for claim 180571470939000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8394086406272123,0.22244869438091253,0.7844777723161169,ensemble,False,False,disagreement
Compound ingredient costs for claim 191406379285000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8917229622703722,0.5355844106680966,0.8839730897647414,ensemble,True,True,pass
Is this a compounded prescription? Claim 201503823714118 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9968681063658666,0.42597192150761265,0.9961201902743245,ensemble,True,False,pass
Funded and unfunded costs for compound claim 201752592251000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.992188104338223,0.3676051786921179,0.9901650020171481,ensemble,True,False,pass
Ingredient list for compound claim 201990819198000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9993241563461164,0.5496054627726723,0.9992283142859594,ensemble,True,False,pass
Compound drug details for claim 211263773300000 sequence 004.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9988892840350273,0.5299231988706999,0.9985574620275934,ensemble,True,False,pass
MIC cost breakdown for claim 220133725669000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.49568446674050837,0.18532287454736074,0.1944967560845236,ensemble,False,True,disagreement
Individual ingredient pricing for claim 220992183436835 sequence 002.,compound_info,pricing_info,False,claim_history_search,cap_api,False,0.6833792155234514,0.3092354048106342,0.46959367169980504,ensemble,True,True,pass
Compound formulation details for claim 221172865083001 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9991374326027302,0.5578262933043014,0.9989418458021808,ensemble,True,False,pass
Compound medication summary for claim 221663541811000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.997647170731456,0.45015748313962545,0.997108716177619,ensemble,True,False,pass
MIC details and ingredient breakdown for claim 221775171449000 sequence 003.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9965284432847381,0.4107195410909774,0.9955387817862155,ensemble,True,False,pass
Compound pricing information for claim 222492018072002 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8425728190863234,0.3244372656524424,0.7928264165919366,ensemble,True,True,pass
Ingredient cost report for claim 222492117457002 sequence 001.,pricing_info,compound_info,False,cap_api,claim_history_search,False,0.6712370008809015,0.2863967490062562,0.5191558696261471,ensemble,False,True,disagreement
Compound claim details for 230624075311000 sequence 002.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9984619051431048,0.5063064278187926,0.9980243305992175,ensemble,True,False,pass
MIC summary for claim 231181462825000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.5763059101137099,0.15888684043338913,0.4338717927655719,ensemble,False,False,disagreement
Claim history for the member on claim 132435151040074 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.4701314358844363,0.19520985150080275,0.1365648830518344,ensemble,False,False,disagreement
Member's claim history for the drug on claim 220133725669000 sequence 001.,date_range_claims,date_range_claims,True,claim_history_search,claim_history_search,True,0.9601362933858287,0.3891574538112968,0.9237937395386191,ensemble,True,False,pass
Claim list for this year related to 221775171449000 sequence 003.,date_range_claims,Month,False,claim_history_search,claim_history_search,True,0.6793675742368994,0.20172398233311753,0.46518416959438896,ensemble,False,False,disagreement
Claim history for this member and drug for 222492117457002 sequence 001.,date_range_claims,date_range_claims,True,claim_history_search,claim_history_search,True,0.9771081447398717,0.36777392591300256,0.961184974726428,ensemble,True,False,pass
Member prescription history for 231181462825000 sequence 001.,date_range_claims,date_range_claims,True,claim_history_search,claim_history_search,True,0.9867221309816796,0.3436406100707933,0.9810462351918084,ensemble,True,False,pass
Brand vs generic information for claim 191406379285000 sequence 001.,drug_info,daw_info,False,claim_history_search,cap_api,False,0.8339411124479631,0.2871842450219406,0.7909995700966387,ensemble,False,False,disagreement
What drug was dispensed on claim 130041467416065 sequence 001?,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.973909239451768,0.29932035597050505,0.9608357955744471,ensemble,True,False,pass
Drug name and NDC for claim 132435151040074 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9635469178016232,0.3178713888440231,0.9407351274865886,ensemble,True,False,pass
Medication details for claim 150692388845000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9850375906338595,0.33430517915993274,0.979823248611093,ensemble,True,False,pass
Formulary status of the drug on claim 160060096136030 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.997529535938667,0.4499048573525918,0.9970230568705498,ensemble,True,False,pass
What is the GPI number for claim 180571470939000 sequence 001?,drug_info,ClaimNum,False,claim_history_search,claim_history_search,True,0.14817573901661088,0.055469794600791524,0.040712960391045126,ensemble,False,False,disagreement
Drug classification for claim 191406379285000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9937499711865609,0.41775317106672116,0.9898423224228285,ensemble,True,False,pass
Drug setup used in RxClaim for claim 201503823714118 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9821249953424555,0.2742922498869191,0.9797676979227193,ensemble,True,False,pass
Drug category details for claim 201752592251000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9956970492912023,0.43936534360852714,0.9939246420503387,ensemble,True,False,pass
Formulary position for the medication on claim 201990819198000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.8974013020118953,0.4659536963291753,0.8965254491531518,ensemble,True,True,pass
Drug type and classification for claim 211263773300000 sequence 004.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9831709366255332,0.40810124440484397,0.9742938112368169,ensemble,True,False,pass
GPI and therapeutic class for claim 220133725669000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9915137508438354,0.3623371583761683,0.9882391777495194,ensemble,True,False,pass
Drug status assigned by RxClaim for claim 220992183436835 sequence 002.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9973777327016674,0.432471711144082,0.9970427195973434,ensemble,True,False,pass
Medication tier information for claim 221172865083001 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9908612777109328,0.37063945156901384,0.9880079500055593,ensemble,True,False,pass
Drug configuration from claim 221663541811000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9521397796672295,0.22652096761288848,0.9435378749725093,ensemble,True,False,pass
Formulary report for the drug on claim 221775171449000 sequence 003.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9974864080534321,0.4502047585922252,0.9968657024217028,ensemble,True,False,pass
