text,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
What type of transition fill was applied to claim 191406379285000 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9982444585284539,0.6125323567614958,0.9968746311971998,ensemble,True,False,pass
Claim 201503823714118 sequence 001 TF eligibility status.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9954402461491751,0.42716608330654277,0.9945705466664103,ensemble,True,False,pass
Transition fill configuration for claim 201752592251000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9968045676306366,0.4747985152654244,0.995079911445532,ensemble,True,False,pass
Did this member qualify for transition fill on claim 201990819198000 sequence 001?,approval_info,member_transition_status,False,benefits_api,member_domain,False,0.8102945837076352,0.3392532134203826,0.6236438299929792,ensemble,True,False,pass
TF override details for claim 211263773300000 sequence 004.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9982321301277539,0.5165846032337148,0.9977167201018897,ensemble,True,False,pass
What plan configuration overrides affected claim 220133725669000 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.7696568793219426,0.16860026116302373,0.7224528535000518,llm,False,False,disagreement
Adjudication pathway for claim 220992183436835 sequence 002.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.5761091168828326,0.2521253505312434,0.3378662180352245,llm,False,True,disagreement
Transition fill approval information for claim 221172865083001 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9937052567932685,0.5683421825936074,0.9879726217959951,ensemble,True,False,pass
Was claim 221663541811000 sequence 001 processed under a TF exception?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8232581429278334,0.4071606148449982,0.8220819542905667,llm,False,True,disagreement
Claim 221775171449000 sequence 003: transition fill type and eligibility.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.7850897678586658,0.38277422969800845,0.6517914030057472,llm,False,False,disagreement
Show TF status for claim 222492018072002 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.824524939831126,0.46463085442414626,0.8230466817401959,llm,False,True,disagreement
List all plan overrides on claim 222492117457002 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.7949650499190373,0.3344294908861447,0.6742823829973644,llm,False,False,disagreement
Check transition fill override details for claim 230381673488000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9979020273375392,0.5307966599538618,0.9967102597203196,ensemble,True,False,pass
TF type applied to claim 230624075311000 sequence 002.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9969827903659966,0.47453987995414915,0.9960316899442169,ensemble,True,False,pass
Plan configuration that affected TF on claim 231181462825000 sequence 001.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9958768489190346,0.4239661658684941,0.9947091681843705,ensemble,True,False,pass
What is the audit trail for claim 130041467416065 sequence 001?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.99678082606331,0.44494609028985066,0.9964289320205258,ensemble,True,False,pass
When was claim 132435151040074 sequence 001 first created?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9998105948019176,0.7003671745018106,0.9997911572637395,ensemble,True,False,pass
Audit log for claim 150692388845000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.998467744145417,0.51785751991816,0.998280769425018,ensemble,True,False,pass
Show the change history of claim 160060096136030 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9985859347781936,0.5933669369853402,0.9979814664628525,ensemble,True,False,pass
What modifications were made to claim 180571470939000 sequence 001?,reversal_info,reversal_info,True,cap_api,cap_api,True,0.8258327703559857,0.25920090154337005,0.7618479699863929,llm,False,False,disagreement
When was claim 191406379285000 sequence 001 last updated?,claim_status,audit_info,False,cap_api,benefits_api,False,0.8829382197097608,0.30486248631309776,0.8146107124145038,ensemble,True,False,pass
Claim 201503823714118 sequence 001 add date and change date.,fill_date_info,audit_info,False,claim_history_search,benefits_api,False,0.9996526305943731,0.6687222258579696,0.9995944651090369,ensemble,True,False,pass
Who last modified claim 201752592251000 sequence 001 and when?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9998491919239697,0.7543508233328549,0.9998047520703811,ensemble,True,False,pass
List all audit entries for claim 201990819198000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9955800823142325,0.4312562892861599,0.994563885967825,ensemble,True,False,pass
What is the creation timestamp of claim 211263773300000 sequence 004?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9997893009616654,0.7017038900843942,0.9997612196415206,ensemble,True,False,pass
Modification record for claim 220133725669000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9770597031599214,0.4630108193445087,0.955717296613823,ensemble,True,False,pass
Claim 220992183436835 sequence 002: edit history and change log.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9992708954499493,0.626862916354584,0.9991166207165975,ensemble,True,False,pass
When was claim 221172865083001 sequence 001 added to the system?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9998142882515891,0.7137468256146797,0.9997851918463982,ensemble,True,False,pass
Full audit report for claim 221663541811000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9970900178622272,0.45725787071029345,0.9964868515572239,ensemble,True,False,pass
What is the audit add time for claim 221775171449000 sequence 003?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9906027194750464,0.33841090309702104,0.9896293927810718,ensemble,True,False,pass
History of changes on claim 222492018072002 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9964320218736985,0.49964943168026227,0.9950442127142527,ensemble,True,False,pass
Claim 222492117457002 sequence 001 audit summary.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9942930256934535,0.3979513801398711,0.9931941891920331,ensemble,True,False,pass
Audit information including add date and change date for claim 230381673488000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9968530993570927,0.44140611014786646,0.9964266157753502,ensemble,True,False,pass
Show the modification details for claim 230624075311000 sequence 002.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9817866606804045,0.5263113285633809,0.9644216018223515,ensemble,True,False,pass
Claim audit record for 231181462825000 sequence 001.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9985516351738492,0.5245562941229045,0.9983217912257776,ensemble,True,False,pass
What is the member's benefit phase for claim 130041467416065 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.995286304162893,0.4362517055971226,0.9933227207486073,ensemble,True,False,pass
Member coverage details for claim 150692388845000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8805924974061191,0.33428579343281173,0.8729700905678405,ensemble,True,True,pass
Benefit type and coverage tier for claim 180571470939000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.7798033247141397,0.3404163001681704,0.7279364958375754,llm,False,False,disagreement
Is the member eligible for benefits on claim 191406379285000 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.6840488812774775,0.1979991336426009,0.5025546835797835,ensemble,True,True,pass
What benefit phase is the member in for claim 201503823714118 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8992723674206616,0.6022021535233072,0.8991308076023631,ensemble,True,True,pass
Member plan details for claim 201752592251000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.5958868060651336,0.17737486259442412,0.3491806466147495,llm,False,False,disagreement
Accumulation status for the member on claim 201990819198000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9975899588226412,0.5431350480886546,0.9961941707940902,ensemble,True,False,pass
Does medical dollar accumulation apply to claim 211263773300000 sequence 004?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8922633332163609,0.356817205559208,0.8907984477135724,ensemble,True,True,pass
Member's coverage classification for claim 220992183436835 sequence 002.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9896608150704954,0.44385369237578853,0.9852493866186923,ensemble,True,False,pass
Claim 221663541811000 sequence 001: member's insurance coverage type.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9912905492070326,0.4064756426409289,0.9877218165059233,ensemble,True,False,pass
Member eligibility information for claim 222492018072002 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.6315310287461795,0.1614818480439784,0.566323536509751,llm,False,True,disagreement
What plan is the member enrolled in for claim 222492117457002 sequence 001?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.5672065223260548,0.1610157000312995,0.28659178776155564,llm,False,False,disagreement
Benefit plan configuration for claim 230381673488000 sequence 001.,beneficiary_info,approval_info,False,benefits_api,benefits_api,True,0.3664974378283578,0.13594369862970546,0.058097237109637274,llm,False,True,disagreement
Member accumulation rules for claim 230624075311000 sequence 002.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.8901418746453884,0.40120510697669215,0.8861233808237807,ensemble,True,True,pass
Coverage details and benefit phase for claim 231181462825000 sequence 001.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9670569811656131,0.28390031484261263,0.9610533070857289,ensemble,True,False,pass
What is the current status of claim 130041467416065 sequence 001?,claim_status,claim_status,True,cap_api,cap_api,True,0.899803800348235,0.7260166343655714,0.8997476233923397,ensemble,True,True,pass
Claim summary for 132435151040074 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9957656546228986,0.4911439384498431,0.9943014153790214,ensemble,True,False,pass
Full details of claim 150692388845000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8591527059134855,0.21892769286651179,0.8029917796472914,ensemble,True,False,pass
What happened on claim 160060096136030 sequence 001?,claim_status,claim_status,True,cap_api,cap_api,True,0.6074723497609892,0.22073546092638183,0.33657331060539913,ensemble,True,True,pass
Processing status of claim 180571470939000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9971289341096051,0.5245755144190204,0.995608561476609,ensemble,True,False,pass
Adjudication outcome for claim 191406379285000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.899899531544258,0.7815869387585058,0.8998545297701297,ensemble,True,True,pass
Complete claim record for 201503823714118 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9700859359396673,0.39018755612440986,0.9448117042776625,ensemble,True,False,pass
Breakdown of claim 201752592251000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.7491833100645265,0.16863433691783764,0.7116790571929713,llm,False,False,disagreement
Status update for claim 201990819198000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8972347095564196,0.5285268422776926,0.8962173011182596,ensemble,True,True,pass
Comprehensive summary of claim 211263773300000 sequence 004.,approval_info,claim_status,False,benefits_api,cap_api,False,0.9879936809282831,0.4378354483807255,0.9797430904159928,ensemble,True,False,pass
"Is claim 220133725669000 sequence 001 paid, rejected, or pending?",claim_status,claim_status,True,cap_api,cap_api,True,0.9998723296906343,0.781148681068954,0.9998328795547995,ensemble,True,False,pass
Claim 220992183436835 sequence 002 status and processing details.,claim_status,claim_status,True,cap_api,cap_api,True,0.8969435158587225,0.4795719779535036,0.8965718870968232,ensemble,True,True,pass
Claim 221663541811000 sequence 001 overview.,claim_status,claim_status,True,cap_api,cap_api,True,0.8658155888145718,0.30740151433722857,0.8243984396678605,llm,False,False,disagreement
Show the full record for claim 221775171449000 sequence 003.,claim_status,claim_status,True,cap_api,cap_api,True,0.982398688487441,0.40740778029094826,0.9699806036478875,ensemble,True,False,pass
Adjudication details for claim 222492018072002 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8824597416819833,0.46553233899437085,0.86706295674778,ensemble,True,True,pass
Claim 222492117457002 sequence 001: status and outcome.,claim_status,claim_status,True,cap_api,cap_api,True,0.9960156259407521,0.5068823399742225,0.9941670589758382,ensemble,True,False,pass
Quick status check on claim 230381673488000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9998690175294961,0.7466861009908541,0.9998322119991032,ensemble,True,False,pass
What was the result of processing claim 230624075311000 sequence 002?,claim_status,claim_status,True,cap_api,cap_api,True,0.8997901755173793,0.7065273409705536,0.8997506321287277,ensemble,True,True,pass
Claim details and status for 231181462825000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9947982251216108,0.4910100983851938,0.991998614292179,ensemble,True,False,pass
Does claim 132435151040074 sequence 001 have coordination of benefits?,cob_info,cob_info,True,cap_api,cap_api,True,0.9978916454215528,0.4815028644693562,0.9975950576001601,ensemble,True,False,pass
COB summary for claim 150692388845000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9981363571659908,0.5180670923901894,0.9976651340650988,ensemble,True,False,pass
What other insurance information exists for claim 211263773300000 sequence 004?,cob_info,cob_info,True,cap_api,cap_api,True,0.8139185693162632,0.26168617836873986,0.7230420381084292,llm,False,False,disagreement
Is there a secondary payer on claim 242055403386000 sequence 001?,cob_info,cob_info,True,cap_api,cap_api,True,0.8676758157533314,0.3698497390041407,0.7375803959592205,ensemble,True,False,pass
Coordination of benefits details for claim 242831720377166 sequence 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.999097734530522,0.5966689712773552,0.9987592528952726,ensemble,True,False,pass
COB pricing breakdown for claim 242831738080166 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9966592051075446,0.5256281063108023,0.9946093882714844,ensemble,True,False,pass
How did other insurance affect claim 243102333796000 sequence 003?,cob_info,cob_info,True,cap_api,cap_api,True,0.9888579430873264,0.4577926293464961,0.9794887810871665,ensemble,True,False,pass
Secondary insurance details for claim 243122443413000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9935222852136719,0.5647339782500946,0.9875008657818931,ensemble,True,False,pass
COB calculation for claim 252611736720000 sequence 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.9984103532755397,0.5253931290320237,0.9981017842935741,ensemble,True,False,pass
Coordination details for claim 252952886196000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9915572836596538,0.42168301678173675,0.9869181714678404,ensemble,True,False,pass
Other payer information for claim 253091241600000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9905434716435142,0.4407685229521414,0.9865242477113423,ensemble,True,False,pass
Dual coverage details for claim 253136857840000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.979183800160464,0.4434027444370404,0.9604875384715116,ensemble,True,False,pass
COB setup for claim 132435151040074 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9981673720961315,0.48954949472601617,0.9978607253001558,ensemble,True,False,pass
Secondary payer information for claim 150692388845000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9922258422406066,0.5628193897445017,0.9849969194231265,ensemble,True,False,pass
COB report for claim 211263773300000 sequence 004.,cob_info,cob_info,True,cap_api,cap_api,True,0.9975521577555908,0.4687707928558431,0.9969604202626452,ensemble,True,False,pass
Impact of other insurance on claim 242055403386000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9805785420820116,0.42356680966876337,0.9633405877955205,ensemble,True,False,pass
COB adjudication details for claim 242831720377166 sequence 002.,claim_status,cob_info,False,cap_api,cap_api,True,0.8787541772730146,0.3649109933964679,0.8420170661866269,llm,False,False,disagreement
Primary and secondary insurance breakdown for claim 242831738080166 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9957206832022555,0.45727210837642973,0.9938045189730761,ensemble,True,False,pass
COB configuration for claim 243102333796000 sequence 003.,cob_info,cob_info,True,cap_api,cap_api,True,0.9980791100787725,0.49346946704583017,0.9978172837811784,ensemble,True,False,pass
Coordination pricing summary for claim 243122443413000 sequence 001.,pricing_info,cob_info,False,cap_api,cap_api,True,0.9006964878184103,0.4436371338858281,0.883584021669884,llm,False,False,disagreement
Is claim 130041467416065 sequence 001 for a compound medication?,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9979882330356962,0.4854434439969253,0.9976994284341919,ensemble,True,False,pass
Compound details for claim 132435151040074 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9981402695567281,0.4936251987703615,0.9979132427260679,ensemble,True,False,pass
What is the compound code on claim 150692388845000 sequence 001?,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9907075045625219,0.3546305950609121,0.9878272612071164,ensemble,True,False,pass
Ingredient breakdown for compound claim 160060096136030 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9995973455013341,0.6218068725954806,0.9995667038317653,ensemble,True,False,pass
MIC information for claim 180571470939000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8426840056747386,0.2653242856875372,0.7817649169746794,llm,False,False,disagreement
Compound ingredient costs for claim 191406379285000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8901142967993391,0.5485613000924021,0.8808142731902582,ensemble,True,True,pass
Is this a compounded prescription? Claim 201503823714118 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9955553741716274,0.4449823063695975,0.9933941726135846,ensemble,True,False,pass
Funded and unfunded costs for compound claim 201752592251000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8963295008343709,0.45489844668314383,0.895378474645415,ensemble,True,True,pass
Ingredient list for compound claim 201990819198000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9994060950461215,0.6123872009827451,0.999282495843505,ensemble,True,False,pass
Compound drug details for claim 211263773300000 sequence 004.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9991444129774809,0.5848802887971982,0.9988470460140604,ensemble,True,False,pass
MIC cost breakdown for claim 220133725669000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.5204776357256389,0.22912823765519244,0.2302675146284995,llm,False,True,disagreement
Individual ingredient pricing for claim 220992183436835 sequence 002.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.5166346344257524,0.28363407953960135,0.210233801473836,llm,False,True,disagreement
Compound formulation details for claim 221172865083001 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9988662162820724,0.5592957813398414,0.9986481717920531,ensemble,True,False,pass
Compound medication summary for claim 221663541811000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9978269944309228,0.4973934444574039,0.9971341394219564,ensemble,True,False,pass
MIC details and ingredient breakdown for claim 221775171449000 sequence 003.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9969522021566898,0.453354487059088,0.9962064106319811,ensemble,True,False,pass
Compound pricing information for claim 222492018072002 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8644634825840074,0.3937198547493285,0.832529816942698,ensemble,True,True,pass
Ingredient cost report for claim 222492117457002 sequence 001.,pricing_info,compound_info,False,cap_api,claim_history_search,False,0.750246407707223,0.3563061142576852,0.6757701405807881,llm,False,True,disagreement
Compound claim details for 230624075311000 sequence 002.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.9987674932015645,0.5392127505262746,0.9985414675654112,ensemble,True,False,pass
MIC summary for claim 231181462825000 sequence 001.,compound_info,compound_info,True,claim_history_search,claim_history_search,True,0.8016525896987512,0.23589053668102486,0.7186364124702241,llm,False,False,disagreement
Claim history for the member on claim 132435151040074 sequence 001.,audit_info,date_range_claims,False,benefits_api,claim_history_search,False,0.5046814726483179,0.20724808232429132,0.22211558362375353,llm,False,False,disagreement
Member's claim history for the drug on claim 220133725669000 sequence 001.,date_range_claims,drug_info,False,claim_history_search,claim_history_search,True,0.8663430156095959,0.38796264284993814,0.8174365714775541,llm,False,False,disagreement
Claim list for this year related to 221775171449000 sequence 003.,date_range_claims,date_range_claims,True,claim_history_search,claim_history_search,True,0.7055629622509381,0.25506118219403756,0.5039250002601432,llm,False,False,disagreement
Claim history for this member and drug for 222492117457002 sequence 001.,date_range_claims,date_range_claims,True,claim_history_search,claim_history_search,True,0.9818261302574486,0.3990110923631501,0.9715949142754983,ensemble,True,False,pass
Member prescription history for 231181462825000 sequence 001.,date_range_claims,date_range_claims,True,claim_history_search,claim_history_search,True,0.9908413922946638,0.39801607920636267,0.988587671712449,ensemble,True,False,pass
Brand vs generic information for claim 191406379285000 sequence 001.,drug_info,daw_info,False,claim_history_search,cap_api,False,0.8845470793958231,0.29741899052455617,0.8220952152606364,ensemble,True,False,pass
What drug was dispensed on claim 130041467416065 sequence 001?,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9753654406018496,0.3432994795776755,0.965154719022486,ensemble,True,False,pass
Drug name and NDC for claim 132435151040074 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9696980947775997,0.34764074457918376,0.9565215276999149,ensemble,True,False,pass
Medication details for claim 150692388845000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.988290811187143,0.37175113528150483,0.9852526011175315,ensemble,True,False,pass
Formulary status of the drug on claim 160060096136030 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9953699918614114,0.4845082071279388,0.9927901718688603,ensemble,True,False,pass
What is the GPI number for claim 180571470939000 sequence 001?,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.18473343295354072,0.07488988975028646,0.009866939311860308,llm,False,False,disagreement
Drug classification for claim 191406379285000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9849566942024824,0.4367343833210987,0.9728256112671902,ensemble,True,False,pass
Drug setup used in RxClaim for claim 201503823714118 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.8057581362982844,0.30354949302286693,0.7811924254543101,llm,False,False,disagreement
Drug category details for claim 201752592251000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9942977190941346,0.454601598387527,0.9921429013206001,ensemble,True,False,pass
Formulary position for the medication on claim 201990819198000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9959093045502465,0.4748048203553451,0.993872211678123,ensemble,True,False,pass
Drug type and classification for claim 211263773300000 sequence 004.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9792491476574474,0.4339065010314441,0.9655530810246175,ensemble,True,False,pass
GPI and therapeutic class for claim 220133725669000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9914353470129883,0.4215261336101708,0.9863840795159716,ensemble,True,False,pass
Drug status assigned by RxClaim for claim 220992183436835 sequence 002.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.998446577962404,0.5085265694469974,0.9982482800436795,ensemble,True,False,pass
Medication tier information for claim 221172865083001 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9902310387880007,0.41908126004257773,0.9861887739494277,ensemble,True,False,pass
Drug configuration from claim 221663541811000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.975453824078613,0.29886540032258263,0.9690219377605939,ensemble,True,False,pass
Formulary report for the drug on claim 221775171449000 sequence 003.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.9958719342811119,0.4754913480354244,0.9939442707861407,ensemble,True,False,pass
