text,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
When was claim 198734561209000 seq 002 first entered into the system and when was it last updated?,audit_info,audit_info,True,cap_api,cap_api,True,0.9752292545100044,0.3632233677214571,0.9637151444186262,ensemble,True,False,pass
Show the full change history for claim 312045678934000 sequence 001.,audit_info,audit_info,True,cap_api,cap_api,True,0.9860074462039666,0.46943007808298687,0.9775159823378846,ensemble,True,False,pass
Audit trail for claim 267891234500000 seq 003 â€” what system events and modifications are recorded?,audit_info,audit_info,True,cap_api,cap_api,True,0.9937500391333959,0.49235534010828896,0.9907282482005255,ensemble,True,False,pass
I need to see who modified claim 201533994612000 sequence 001 and when each change was made.,audit_info,audit_info,True,cap_api,cap_api,True,0.9945545607020364,0.5191938503088176,0.9924253740300218,ensemble,True,False,pass
"Generate the modification record for claim 389012456723000 seq 001, including all timestamps.",audit_info,audit_info,True,cap_api,cap_api,True,0.815313714848201,0.263666449417723,0.7557230484126584,ensemble,False,False,disagreement
Retrieve the edit history and audit details for claim 456712309845000 sequence 002.,audit_info,audit_info,True,cap_api,cap_api,True,0.9738699226469822,0.37367179974917275,0.9590066223359597,ensemble,True,False,pass
What timestamps are on record for the processing of claim 521098376412000 seq 001?,audit_info,audit_info,True,cap_api,cap_api,True,0.39063264384045565,0.13637161317378987,0.14681164104208214,ensemble,False,False,disagreement
Fetch the claim modification log for claim 634521890370000 sequence 001 â€” show create date and all edits.,audit_info,audit_info,True,cap_api,cap_api,True,0.9973905631237299,0.5967169591254385,0.9968224392801751,ensemble,True,False,pass
"Display the audit information for claim 712340985621000 seq 001, including any manual adjustments recorded.",audit_info,audit_info,True,cap_api,cap_api,True,0.9757921081306202,0.33404173087647954,0.9673826487340355,ensemble,True,False,pass
Audit record for 845609123478000 seq 002 â€” give me all processing timestamps and system events.,audit_info,audit_info,True,cap_api,cap_api,True,0.9790206516461456,0.3373020294717963,0.9743741410166066,ensemble,True,False,pass
Show the claim history and modification details for claim 901234567890000 sequence 001.,audit_info,audit_info,True,cap_api,cap_api,True,0.9784447235437614,0.46564597163483684,0.9699984348700588,ensemble,True,False,pass
Provide the full audit report including create and update timestamps for claim 123456789012000 seq 001.,audit_info,audit_info,True,cap_api,cap_api,True,0.9911649345532656,0.41891833654349037,0.9888761674721412,ensemble,True,False,pass
When was claim 234509876543000 seq 003 created and what changes have been made since then?,audit_info,audit_info,True,cap_api,cap_api,True,0.9932873927270404,0.47697204802329823,0.9914920699439105,ensemble,True,False,pass
Give me the update history and modification audit for claim 356789012340000 sequence 001.,audit_info,audit_info,True,cap_api,cap_api,True,0.9990427499523964,0.6404375165424125,0.9989070793746528,ensemble,True,False,pass
Show the timestamp history on claim record 478901234560000 seq 002.,audit_info,audit_info,True,cap_api,cap_api,True,0.848101018353355,0.2795803132398485,0.8235838535748206,ensemble,False,False,disagreement
I need the audit summary and change log for claim 590123456789000 sequence 001.,audit_info,audit_info,True,cap_api,cap_api,True,0.9972739158318209,0.544507827317447,0.9968132788226606,ensemble,True,False,pass
What system events and processing-time entries are logged against claim 603457812309000 seq 001?,audit_info,audit_info,True,cap_api,cap_api,True,0.9678241413534434,0.2824632575795243,0.9638387153018794,ensemble,True,False,pass
Modification history for claim 714598023614000 seq 002 â€” list all edits and who made them.,audit_info,audit_info,True,cap_api,cap_api,True,0.9899927551283233,0.5030380723195457,0.984261183197557,ensemble,True,False,pass
Generate the audit trail for claim 826730145920000 sequence 001 showing all record changes and timestamps.,audit_info,audit_info,True,cap_api,cap_api,True,0.9881725085843381,0.3859874276329025,0.9859778528285245,ensemble,True,False,pass
"What benefit phase is this member in for claim 243122443413000 sequence 001 â€” deductible, coverage, gap, or catastrophic?",beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9939229629660771,0.47315091601162934,0.9919873843422145,ensemble,True,False,pass
Show the beneficiary accumulation totals and coverage tier for claim 198734561209000 seq 002.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.988487570100999,0.4041909924377391,0.9861740728278263,ensemble,True,False,pass
Retrieve the TrOOP amount and current benefit phase for the member on claim 312045678934000 sequence 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.511974170457483,0.20437757453216487,0.12688002232453657,ensemble,False,False,disagreement
Display the linked LOE information and benefit phase classification for claim 267891234500000 seq 003.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9692975220163195,0.3020977494371315,0.9587211466638489,ensemble,True,False,pass
I need to know the member's benefit phase and accumulator summary for claim 201533994612000 sequence 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9941692517062259,0.5133023819607457,0.9914518858174061,ensemble,True,False,pass
Is medical dollars included in the accumulation for the beneficiary on claim 389012456723000 seq 001?,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9962074754364305,0.4752925938432624,0.9958934556901642,ensemble,True,False,pass
Benefit phase and LOE linkage for claim 456712309845000 sequence 002 â€” show the full beneficiary details.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9726977896887916,0.29028079156847825,0.9699441137818521,ensemble,True,False,pass
How close is this member to the coverage gap based on claim 521098376412000 seq 001?,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.967020841244029,0.28839821098113266,0.960724006555681,ensemble,True,False,pass
Fetch the member's current benefit phase and coverage tier for claim 634521890370000 sequence 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.996539425968794,0.49360160621277843,0.9959164354262674,ensemble,True,False,pass
What is the Medicare member's benefit phase classification and accumulation breakdown for claim 712340985621000 seq 001?,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9241278948027779,0.2940098661199152,0.8709766209770554,ensemble,True,False,pass
Provide the accumulator totals and benefit phase progression for claim 845609123478000 seq 002.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.8923974169143988,0.42216209089412804,0.890724269831948,ensemble,True,True,pass
Show the LOE linkage and TrOOP details for the beneficiary on claim 901234567890000 sequence 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.6663693403261525,0.19044895753297916,0.46405116115319156,ensemble,False,False,disagreement
Coverage tier and eligibility phase for the member associated with claim 123456789012000 seq 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9955605243162189,0.5187158839964057,0.9934337156951477,ensemble,True,False,pass
Display the accumulator summary and benefit phase for claim 234509876543000 seq 003.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.8927409011791568,0.4381799164704957,0.891359890534717,ensemble,True,True,pass
Tier and LOE breakdown for the beneficiary on claim 356789012340000 sequence 001 â€” is this a Medicare member?,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9232005433071381,0.2468042795855776,0.8969610610313984,ensemble,True,False,pass
What are the current accumulator amounts and benefit phase for the member on claim 478901234560000 seq 002?,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9970332530114231,0.5329667318983339,0.9965447642293125,ensemble,True,False,pass
Retrieve the benefit eligibility and phase information for the member on claim 590123456789000 sequence 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.995954142697377,0.48380012044094595,0.9950413924936383,ensemble,True,False,pass
Show benefit phase and linked levels of evidence for claim 603457812309000 seq 001.,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9776101019521579,0.3245792072910484,0.9714871533861886,ensemble,True,False,pass
What is the member's TrOOP and benefit accumulation status for claim 714598023614000 seq 002?,beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.7924743678521742,0.2692874810262361,0.6879012186465147,ensemble,False,False,disagreement
"Generate the beneficiary coverage summary including benefit phase, LOE, and accumulator totals for claim 826730145920000 sequence 001.",beneficiary_info,beneficiary_info,True,cap_api,cap_api,True,0.9704796025654328,0.322796886867388,0.9579786814959839,ensemble,True,False,pass
"What is the overall adjudication status of claim 243122443413000 sequence 001 â€” paid, rejected, or pending?",claim_status,claim_status,True,cap_api,cap_api,True,0.8888067123459881,0.4904882337720544,0.8849964896762954,ensemble,True,True,pass
Provide a full claim summary for claim 198734561209000 seq 002.,claim_status,claim_status,True,cap_api,cap_api,True,0.8997581954688991,0.8342104116118345,0.8995753098922229,ensemble,True,True,pass
Show all details for claim 312045678934000 sequence 001 â€” what happened during processing?,claim_status,claim_status,True,cap_api,cap_api,True,0.8819888513760159,0.4423947050085474,0.872355232575236,ensemble,True,True,pass
What happened on claim 267891234500000 seq 003? I need the complete claim record.,claim_status,claim_status,True,cap_api,cap_api,True,0.7940138831896616,0.366726030775244,0.7769869021534789,ensemble,False,True,disagreement
Give me the current status and processing details for claim 201533994612000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9975852714754323,0.6165285746511109,0.9968743809152829,ensemble,True,False,pass
Claim status for 389012456723000 seq 001 â€” was it paid or rejected?,claim_status,claim_status,True,cap_api,cap_api,True,0.8939954514633578,0.5545694129870931,0.8915803189592473,ensemble,True,True,pass
Retrieve the comprehensive summary and adjudication outcome for claim 456712309845000 sequence 002.,claim_status,claim_status,True,cap_api,cap_api,True,0.8963279807657852,0.5396998153940481,0.8950778799803772,ensemble,True,True,pass
Tell me everything that happened on claim 521098376412000 seq 001.,claim_status,ClaimNum,False,cap_api,claim_history_search,False,0.40238598107576273,0.17617654502833952,0.028784837069090612,ensemble,False,True,disagreement
Display the full adjudication details and status for claim 634521890370000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.993394275178765,0.5126451462810945,0.9909701470998128,ensemble,True,False,pass
Claim 712340985621000 seq 001 â€” give me a quick rundown of the overall status.,claim_status,claim_status,True,cap_api,cap_api,True,0.8964185179657755,0.5690205773235806,0.8953091876282446,ensemble,True,True,pass
Fetch the complete claim record for claim 845609123478000 seq 002 including adjudication outcome.,claim_status,claim_status,True,cap_api,cap_api,True,0.9723839280671773,0.35161196902768566,0.9635316044719638,ensemble,True,False,pass
I need a breakdown of claim 901234567890000 sequence 001 â€” what is its current state?,claim_status,claim_status,True,cap_api,cap_api,True,0.5430360789752042,0.223792776646711,0.4052213258276602,ensemble,False,True,disagreement
Show claim summary for 123456789012000 seq 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.8997293175136132,0.8204554913566511,0.8995203886411014,ensemble,True,True,pass
What is the claim status for claim number 234509876543000 sequence 003?,claim_status,claim_status,True,cap_api,cap_api,True,0.8969860758525434,0.62230767582702,0.8959515070526364,ensemble,True,True,pass
Pull up the full record for claim 356789012340000 seq 001 and tell me whether it was adjudicated successfully.,claim_status,claim_status,True,cap_api,cap_api,True,0.9297570608368145,0.3140371375275643,0.8840339123038768,ensemble,True,False,pass
"General claim summary for 478901234560000 seq 002 â€” paid, reversed, or something else?",claim_status,claim_status,True,cap_api,cap_api,True,0.5921845123922858,0.2203000486101393,0.3299774252081209,ensemble,False,False,disagreement
Show the status update and processing result for claim 590123456789000 sequence 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.994700192307205,0.519068499460041,0.9928078211335759,ensemble,True,False,pass
Generate a comprehensive status report for claim 603457812309000 seq 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9474031949059677,0.30933736212759355,0.9295125873524805,ensemble,True,False,pass
What is the adjudication outcome and current status for claim 714598023614000 sequence 002?,claim_status,claim_status,True,cap_api,cap_api,True,0.8994584845576153,0.7170609096202659,0.8992640661240335,ensemble,True,True,pass
Give me the complete adjudication details and overall status summary for claim 826730145920000 seq 001.,claim_status,claim_status,True,cap_api,cap_api,True,0.9952551985450666,0.569523840254785,0.9937353783746731,ensemble,True,False,pass
Show the coordination of benefits details for claim 243122443413000 sequence 001 â€” was there a secondary payer?,cob_info,cob_info,True,cap_api,cap_api,True,0.9969144534290952,0.495270421178312,0.9966567767844196,ensemble,True,False,pass
How did another insurer affect the pricing on claim 198734561209000 seq 002?,cob_info,cob_info,True,cap_api,cap_api,True,0.6078098357153107,0.1715865098517475,0.3174363571385936,ensemble,True,False,pass
Retrieve the COB summary and other insurance information for claim 312045678934000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9902627003046944,0.3965641496308533,0.9885159484101054,ensemble,True,False,pass
COB pricing breakdown for claim 267891234500000 seq 003 â€” show dual coverage details.,cob_info,cob_info,True,cap_api,cap_api,True,0.9952430844569597,0.5024797988230172,0.9931630937465643,ensemble,True,False,pass
Did a secondary insurer make a payment before this plan kicked in for claim 201533994612000 sequence 001?,cob_info,cob_info,True,cap_api,cap_api,True,0.9749715077039383,0.3153932846066912,0.9692505561472334,ensemble,True,False,pass
Provide the other payer information and COB calculation for claim 389012456723000 seq 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9959359299100727,0.49593224690262383,0.9951541205826209,ensemble,True,False,pass
Display the secondary insurance details and COB adjudication results for claim 456712309845000 sequence 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.9900452016091128,0.4178209903101673,0.9867812731317724,ensemble,True,False,pass
Was coordination of benefits applied to claim 521098376412000 seq 001? Show me the primary and secondary payer breakdown.,cob_info,cob_info,True,cap_api,cap_api,True,0.9965579593575163,0.5136527056507566,0.995400113718191,ensemble,True,False,pass
Fetch the dual coverage configuration and COB impact for claim 634521890370000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9748705391335043,0.30915663212073147,0.9702416051079059,ensemble,True,False,pass
COB details for claim 712340985621000 seq 001 â€” what other insurance was on file and how was it applied?,cob_info,cob_info,True,cap_api,cap_api,True,0.9978714890490389,0.5369415428797147,0.9975652789923228,ensemble,True,False,pass
Show the coordination of benefits setup and other payer impact for claim 845609123478000 seq 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.966218333826586,0.2931699498806707,0.9606635656278076,ensemble,True,False,pass
"I need the COB pricing summary for claim 901234567890000 sequence 001, including secondary payer details.",cob_info,cob_info,True,cap_api,cap_api,True,0.9933186851873839,0.44762313573283125,0.9921145442263372,ensemble,True,False,pass
Generate the COB adjudication details for claim 123456789012000 seq 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9768613362455922,0.36440843098507436,0.9643000968999131,ensemble,True,False,pass
What other insurance affected the payment on claim 234509876543000 seq 003?,cob_info,cob_info,True,cap_api,cap_api,True,0.9878334535016468,0.37305387153454767,0.9863762577646151,ensemble,True,False,pass
Retrieve the coordination details and secondary payer information for claim 356789012340000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9836069629245354,0.3644166950610024,0.9783310778960003,ensemble,True,False,pass
Show how COB was applied to claim 478901234560000 seq 002 â€” list all other insurers and their contributions.,cob_info,cob_info,True,cap_api,cap_api,True,0.9949397300742677,0.44983372092369645,0.9944976686972176,ensemble,True,False,pass
Tell me the COB setup and dual coverage breakdown for claim 590123456789000 sequence 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.996757519105596,0.4962727271510221,0.9964828263683926,ensemble,True,False,pass
Display the other payer coordination and COB pricing for claim 603457812309000 seq 001.,cob_info,cob_info,True,cap_api,cap_api,True,0.9949951036480503,0.47750906256997117,0.9939247055453871,ensemble,True,False,pass
Other insurance information and coordination of benefits report for claim 714598023614000 seq 002.,cob_info,cob_info,True,cap_api,cap_api,True,0.9949031987544076,0.45174801833430184,0.9944714889193044,ensemble,True,False,pass
"Provide the full COB summary â€” secondary payer details, coordination pricing, and how dual coverage was calculated â€” for claim 826730145920000 sequence 001.",cob_info,cob_info,True,cap_api,cap_api,True,0.9971545851430254,0.5215009926963049,0.9967279122946148,ensemble,True,False,pass
What is the compound medication breakdown for claim 243122443413000 sequence 001?,compound_info,compound_info,True,cap_api,cap_api,True,0.9913080211832506,0.47296302740506424,0.9860780123266047,ensemble,True,False,pass
Show me the MIC ingredient costs on claim 201533994612000 seq 001,compound_info,compound_info,True,cap_api,cap_api,True,0.8717920715091375,0.40737571591681465,0.8495410534935971,ensemble,True,True,pass
I need to see which ingredients in claim 318847221904000 seq 002 were funded versus unfunded,compound_info,compound_info,True,cap_api,cap_api,True,0.8987339041127757,0.2311390964488869,0.8551786271494451,ensemble,True,False,pass
compound drug formulation details â€” claim 256700112348000 sequence 001,compound_info,compound_info,True,cap_api,cap_api,True,0.9881491544812753,0.48115923083002865,0.9799068976706188,ensemble,True,False,pass
"Can you pull the compound ingredient breakdown for my claim number 198423657801000, seq 001?",compound_info,compound_info,True,cap_api,cap_api,True,0.9943182080538405,0.45271016908423567,0.9937531525158021,ensemble,True,False,pass
What were the funded ingredient costs versus the unfunded ones on claim 307541298634000 sequence 003?,compound_info,compound_info,True,cap_api,cap_api,True,0.7553751085973498,0.31553574585671335,0.7215893929329118,ensemble,False,True,disagreement
MIC breakdown for claim 243122443413000 seq 001 â€” how much was covered per ingredient?,compound_info,compound_info,True,cap_api,cap_api,True,0.9895009674427963,0.37676032847307755,0.9880275601107482,ensemble,True,False,pass
Provide the compounded drug formulation and ingredient-level pricing for claim 271983456120000 sequence 001,compound_info,compound_info,True,cap_api,cap_api,True,0.8301498603615636,0.3485885776448807,0.7847056726861898,ensemble,True,True,pass
"Is claim 188934120067000 seq 002 a compound prescription, and if so what ingredients make it up?",compound_info,compound_info,True,cap_api,cap_api,True,0.9933410620404318,0.4518814408266828,0.9922338651116124,ensemble,True,False,pass
I want to understand the ingredient cost split on that compound claim â€” 229847563012000 seq 001,compound_info,compound_info,True,cap_api,cap_api,True,0.893351858857839,0.4824077038391153,0.8894433045961457,ensemble,True,True,pass
compound info claim 301122998843000 sequence 002,compound_info,compound_info,True,cap_api,cap_api,True,0.9899889403043501,0.4136447498136058,0.9877079854289662,ensemble,True,False,pass
Which of the ingredients in claim 265411230987000 seq 001 were not covered by the benefit?,compound_info,compound_info,True,cap_api,cap_api,True,0.6721665086014196,0.15957924304964474,0.5588119798130754,ensemble,True,True,pass
Detail the compounded formulation submitted under claim 244567890123000 sequence 001 â€” including each active ingredient and its cost,compound_info,compound_info,True,cap_api,cap_api,True,0.8901522099584549,0.4268710073042449,0.8859527827468466,ensemble,True,True,pass
I need the MIC data for every ingredient on claim 217834500912000 seq 003,compound_info,compound_info,True,cap_api,cap_api,True,0.9821155223336736,0.32338288680052074,0.9802036306823805,ensemble,True,False,pass
Fetch compound medication details including funded/unfunded split for claim 298763451200000 seq 001,compound_info,compound_info,True,cap_api,cap_api,True,0.9792777446203847,0.36985825557245655,0.970977253577065,ensemble,True,False,pass
"For claim 312045678234000 sequence 001, tell me what the compounded drug contained",compound_info,compound_info,True,cap_api,cap_api,True,0.9731377727048082,0.43885403244316556,0.9505030745961758,ensemble,True,False,pass
"What ingredients were in the compound fill on claim 231987600045000 seq 002, and which ones were rejected?",compound_info,compound_info,True,cap_api,cap_api,True,0.9791578247264512,0.3881771590547377,0.9705320740261965,ensemble,True,False,pass
Compound claim 278340019823000 seq 001 â€” give me the full ingredient breakdown with costs,compound_info,compound_info,True,cap_api,cap_api,True,0.8977494997257093,0.654374058020023,0.8959631937706062,ensemble,True,True,pass
I see claim 195682347001000 seq 001 is flagged as a compound. What are the ingredient details and their individual costs?,compound_info,compound_info,True,cap_api,cap_api,True,0.8938233011630515,0.5510906791612916,0.889107931746658,ensemble,True,True,pass
Show funded vs unfunded ingredient amounts and the complete compound drug info for claim 266100345782000 sequence 001,compound_info,compound_info,True,cap_api,cap_api,True,0.9939530409559322,0.46976238929369984,0.9918401253196835,ensemble,True,False,pass
What is the DAW code on claim 243122443413000 sequence 001?,daw_info,daw_info,True,cap_api,cap_api,True,0.6401466744327885,0.27523250412519173,0.4704692986871797,ensemble,False,True,disagreement
